"(Intercept)","residual.sugar","chlorides","total.sulfur.dioxide","density","pH","sulphates","alcohol","residual.sugar_times_chlorides","residual.sugar_times_total.sulfur.dioxide","residual.sugar_times_density","residual.sugar_times_pH","residual.sugar_times_sulphates","residual.sugar_times_alcohol","chlorides_times_total.sulfur.dioxide","chlorides_times_density","chlorides_times_pH","chlorides_times_sulphates","chlorides_times_alcohol","total.sulfur.dioxide_times_density","total.sulfur.dioxide_times_pH","total.sulfur.dioxide_times_sulphates","total.sulfur.dioxide_times_alcohol","density_times_pH","density_times_sulphates","density_times_alcohol","pH_times_sulphates","pH_times_alcohol","sulphates_times_alcohol"
2.48331782458111,0,-0.0678516917687205,-0.082842021906053,0,-0.0654402657779528,0.169378150710596,0.159560350202427,0,0,0,0,0,-0.040904521259749,0,0,0,0,0,0,0,-0.0559132380449762,0,0,0,0,0.0202385061185529,0,0
2.49955764490281,0,-0.0743812097183644,-0.086607633588207,-0.0097091439362078,-0.0385959520139437,0.19991392601361,0.170939014776626,0,0,0,0,0,-0.0103530421638793,0,0,0,0,0,0,0,-0.0621090994596377,0,0,0,0,0.0282672973903463,0,0
2.5305434420206,-0.00700433412279861,-0.0471454375153198,-0.076705459544894,0,-0.051582129040505,0.167625878469717,0.203841300072449,0,0,0,0,0,-0.0574814656393608,0,0,0,0,0,0,0,-0.0524165469464847,0.00988962609378809,0,0,0,0.0550155287101868,0,-0.0502994835677755
2.52117214183666,0,-0.0451956790007865,-0.0774686168357853,0,-0.0762635182164075,0.194007625971498,0.18750638532826,0,0,0,0,0,-0.0211498171623178,0,0,0.044575911716899,0,0,0,0,-0.072630677166782,0,0,0,0,0,0,0
2.50182231046449,0,0,-0.0596932050412377,0,-0.0631710394122927,0.16463161297005,0.175993612098614,0,0,0,0,0,-0.0339015353570318,0,0,0.053633927314628,0,0,0,0,-0.0692793647103879,0,0,0,0,0,0,0
2.49093551826535,0,0,-0.0759037504945902,0,-0.0392657430260898,0.136208942505522,0.199316452012645,0,0,-0.00332023557708122,0,0,-0.0744129249161862,0,0,0.0283085003148954,0,0,0,0,-0.0602155559613733,0,0,0,0,0,0,0
2.50643186617859,0,0,-0.0597981411258599,0,-0.0828133706035837,0.169142093476027,0.225941744936938,0,0,0,0,0,-0.0359240438492402,0,0,0.0300325407346053,0,0,0,0,-0.0419684063139987,0,0,0,0,0.046793199603778,0,0
2.514843792593,0.00268340161297955,0,-0.0443991648740297,0,-0.036363342991223,0.178636691145452,0.184043938759607,0,0,0,0,0,-0.0234875961322186,0,0,0.0329313001162863,0,0,0,0,-0.0489745010288271,0,0,0,0,0.0389126779686331,0,0
2.49960086395163,0,0,-0.0878223365819797,0,-0.0394596808055334,0.164813734005604,0.19189505153874,0,0,0,0,0,-0.0289809604496117,0,0,0.0488998727662932,0,0,0,0,-0.0627553846781962,0,0,0,0,0,0,0
2.53282746385401,0,0,-0.0763963157581093,0,-0.0659464759709575,0.162088605611129,0.198502569365258,0,0,0,0,0,-0.0570593225406512,0,0,0.0545620625809981,0,0,0,0,-0.0551369037325703,0.0433361572214376,0,0,0,0,0,0
2.52733143865243,0,0,-0.077915229485564,0,-0.0414999242256267,0.168236544763428,0.201479840431497,0,0,0,0,0,-0.0344625524751668,0,0,0.047666530389307,0,0,0,0,-0.0588402571252616,0,0,0,0,0,-0.00936897685802747,0.00379241944690906
2.51328269164008,0,0,-0.0383300554143644,0,0,0.183907340463211,0.193231195561199,0,0,0,0,0,-0.0587427113259902,0,0,0.0443736532300247,0,0,0,0,-0.0541730478225584,0.0302069187269056,0,0,0,0,0,0
2.51868295358627,0,-0.0460998031518484,-0.0390641453020192,0,-0.0625064176965866,0.181127620101064,0.189720329585779,0,0,0,0,0,-0.040656881983654,0,0,0.0265544925939073,0,0,0,0,-0.0702147882573871,0,0,0,0,0.0205066908748227,0,0
2.53444080863357,0,0,-0.0507095426075106,0,-0.0683993379821297,0.164363168400485,0.186014820673267,0,0,0,0,0,0,0,0,0.0436260371628133,0,-0.01094627661785,0,0,-0.0649913202426865,0,0,0,0,0,0,0
2.51066940038751,0,0,-0.0772186594445418,0,-0.0682974699498021,0.20415742732976,0.201764098806273,0,0,0,0,0,-0.0451626362417399,0,0,0,-0.0248177072613599,0,0,0,-0.0816651050879496,0.0121267130599259,0,0,0,0,0,0
2.50918295956849,0,0,-0.0851213678001869,0,-0.0491676764711738,0.161299834116161,0.177340823384144,0,0,0,0,0,-0.0442145048991293,0,0,0,-0.0261661246315525,0,-0.0269158563148776,0,-0.0563771525326271,0,0,0,0,0,0,-0.0449152481415111
2.52135552451984,-0.0341166350242773,0,-0.0577159473259733,0,-0.0862642444893027,0.163566328752362,0.210446936061861,0,0,0,0,0,-0.0474089269581558,0,0,0,-0.0271613993681854,0,0,0,-0.0640977317962666,0,0,0,0,0,0.00200802748465482,0
2.50152936059371,0,0,-0.0753196646199407,0,-0.0601072892952109,0.168396361710884,0.199978799206425,0,0,0,0,0,-0.0617056613872934,0,0,0,-0.0256121451552251,0,0,0,-0.085913122118843,0.0256062812901107,0,0,0,0,0,0
2.50379502370952,0,0,-0.0891123349304638,0,-0.0713443450745063,0.129216145467814,0.20694897105333,0,0,0,0,0,-0.0439445694237851,0,0,0,-0.0188270329829536,0.0269720716670524,-0.0175152459381698,0,-0.0513478061225519,0.0106820121988515,0,0,0,0,0,0
2.52533566013278,0,0,-0.0841871508746703,0,-0.0615612455804335,0.151238437583085,0.196751666998523,0.0123003905393963,0,0,0,0,-0.0374955987559142,0,0,0,-0.0211096371585837,0,0,0,-0.0584251182669927,0,0,0,0,0,0,0
2.53815130285251,0,0,-0.0877837696431461,0,-0.07640895057619,0.19173093543057,0.202469935631254,0,0,0,0,0,-0.058450762488644,0,0,0,-0.0287694749743714,0,0,0,-0.0777013667933287,0.0134877417273708,0.0365138653167584,0,0,0,0,0
2.51926615500529,0,0,-0.0721848386324857,0,-0.0713726130395261,0.156976252717475,0.203862925989609,0,0,0,0,0,-0.0550417887312552,-0.0203063033689754,0,0,-0.0290602374335957,0,0,0,-0.0513976287872953,0,0,0,0,0,0,0
2.52526509275397,0,0,-0.0659940864374728,0,-0.0608604704451568,0.175238201977163,0.225523792389716,0,0,0,0,0,-0.0562380003058723,0,0,0,-0.0306785958781152,0,-0.0335780501728645,0,-0.0556360192787717,0,0,0,0,0,0,0
2.49468967870859,0,0,-0.0705878142890462,0,-0.0591011022736977,0.125700435256869,0.207403788859354,0,0,0,0,0,-0.052003989810701,0,0,0,-0.0248080654284374,0,0,0,-0.0525285501791924,0,0,0,0,0,0,0
2.51389828205589,0,0,-0.0920139020394044,0,-0.053621316694004,0.150885400153101,0.196519833398636,0,0,0,0,0,-0.0497089047199039,0,0,0,-0.0222649852656225,0,0,0,-0.0666246300875706,0.0194297853028888,0,0,0,0,0,0
2.50672144950744,0,0,-0.064300451731944,0,-0.090089569253811,0.171134074728975,0.208214289235924,0.000523657263424632,0,0,0,0,-0.0494404627084447,0,0,0,-0.0278194090099953,0,0,0,-0.0600641109848108,0.0342156974483619,0.0175663241172608,0,0,0,0,0
2.51609834984428,0,0,-0.0596381313573462,0,-0.0760119369514615,0.142732434823072,0.233246410897149,0,0,0,0,0,-0.0536251396212451,0,0,0,-0.0266522916711842,0,0,0,-0.0457848345325632,0,0,0,0,0,0,0
2.51476379403575,0,0.0180920122613299,-0.0521297952632582,0,-0.0523797344813404,0.168767799905051,0.19902178621959,0,0,0,0,0,-0.0522191973673862,0,0,0,-0.0297914892949116,0,-0.0319183500526365,0,-0.0752848473325269,0,0,0,0,0,-0.0117402599157126,0
2.5175900250151,-0.0193775000744506,0,-0.0527180340609623,0,-0.0442542240613172,0.148964455592156,0.195903350127741,0,0,0,0,0,-0.0446360061065046,-0.0321205953454532,0,0,-0.0250638274079084,0,0,0,-0.0485469814762738,0,0,-0.0416292448859024,0,0,0,-0.0411196852688907
2.52092931205657,0,0,-0.0792844655925806,0,-0.0618814766168202,0.165237341289457,0.208695109546033,0,0,0,0,0,-0.0583539369529417,0,0,0,-0.0298647715985259,0,-0.000126938739719914,0,-0.0511007797168802,0.0392317758843053,0,0,0.0176548265908668,0,0,0
2.51929804819482,0,0,-0.041128105647016,0,-0.0695275900100294,0.18034788462686,0.205269167187001,0,0,0,0,0,-0.0469764552937487,0,0,0.055736504711563,0,0,0,0,-0.0672313139839222,0,0,0,0,0,0,0
2.50842118604696,0,0,-0.0650224052678618,0,-0.0640131449799471,0.166770724510891,0.206116849061563,0,0,0,0,0,-0.0361126281983145,0,0,0.0411448731232057,0,0,0,0,-0.0729372553635638,0.025959806125408,0,0,0,0,0,0
2.50793877723122,-0.0202535431965188,0,-0.0699107887646527,0,-0.0557043656231983,0.139465903467153,0.198391271354468,0,0,0,0,0,-0.0546088838358243,0,0,0.0508378027314748,0,0,0,0,-0.045827572050603,0,0,0,0,0,0,0
2.5141643921993,0,-0.0577735241461605,-0.0680623760264471,0,-0.0545231907934757,0.192008073106514,0.184205533642981,0,0,0,0,0,-0.0423037793036654,0,0,0.0287344711257281,0,0,0,0,-0.0597401728328548,0,0,0,0,0,0,0
2.50383115638956,0,0,-0.054829752071451,0,-0.0693680904739119,0.15382228693336,0.222070315669052,0,0,0,0,0,-0.0321573408045204,0,0,0,-0.0313345340619795,0,0,0,-0.0555609981731429,0,0,0,0,0,0,0
2.50887615123621,0,0,-0.0486721601347578,0,-0.0450410603286174,0.17572214989922,0.21881010443161,0,0,0,0,0,-0.0603775293010199,0,0,0,-0.0181808916971184,0,0,0,-0.0827240404668682,0.0202445434915789,0.0135116856551124,0,0,0.0126446704928828,0,0
2.51595950168832,0,0,-0.0599654538110858,0,-0.0792084865272167,0.139275091396451,0.199377051125201,0,0,0,0,0,-0.0558320283568665,0,0,0,-0.0236923341020659,0,0,0,-0.0611962411726399,0.0401851709068092,0,0,0,0,0,0
2.5139511322168,0,0,-0.0617276498565671,0,-0.0642842545158031,0.136356809029691,0.213010641324364,0,0,0,0,-0.0234895993896149,-0.0545771020902888,0,0,0,-0.0271203997890792,0,0,0,-0.0758403073718686,0.00530330146571676,0,0,0,0,0,0
2.51578735525677,0,0,-0.0894274991910835,0,-0.0589597032728731,0.154400742797941,0.21295196368817,0,0,0,0,0,0,0,0,0,-0.021287751236302,0,0,0,-0.0579053154865479,0,0,0,0,0,0,0
2.50108564003066,0,0,-0.0886313864428058,0,-0.0537355520997123,0.209169743279479,0.204302330185866,0,0,0,0,0,-0.0255456474728307,0,0,0.0368547143196197,0,0,0,0,-0.0530247808469057,0,0,0,0,0.0354950202548927,0,0
2.516215321164,0,0,-0.0702989958924202,-0.00689359927473388,-0.0571715641292149,0.187377220329901,0.195707264601867,0,0,0,0,0,-0.036292217334875,0,0,0.0344117911500192,0,0,0,0,-0.0368087668014742,0,0,0,0,0.0398391185809318,0,0
2.51917137268181,0,-0.0448366431809853,-0.060654386953117,0,-0.0639952124143088,0.158140714182036,0.185313436254561,0,0,0,0,0,-0.0522676660005496,0,0,0.00380831212886672,-0.00726343847680007,0,0,0,-0.0575385692901253,0.0473391404483363,0,0,0,0.0251216470870136,0,0
2.50180451405144,0,-0.102954354720304,-0.0647602040494159,0,-0.0702550601659142,0.142759290839243,0.171028760041659,0,0,0,0,0,-0.0311519938629317,0,0,0,0,0,0,0,-0.0752948215462116,0,0,0,0,0,0,0
2.49352578383105,0,-0.0621704701737704,-0.0679438363887258,0,-0.0704545682527374,0.160410543091775,0.190201411188217,0,0,0,0,0,-0.0560604914014847,-0.0551452266041197,0,-0.00604801830786882,0,0,0,0,-0.0277254999967833,0,0,0,0,0.0355387778050929,-0.0272125176621481,0
2.51140843173599,0,-0.0254793590860412,-0.0491531461894516,0,-0.0866035739838079,0.122337388505371,0.241882153364728,0.0324208254544072,0,-0.0117317252952779,0,0,-0.0726866328407792,0,-0.0806847426509731,0,0,0,0,0,-0.072076400868336,0.0512132145691325,0,0,0,0,0,0
2.49952325985321,0,-0.0516019813402659,-0.0526342525535697,0,-0.071013011844224,0.176163693803787,0.202989590159955,0.01552129730606,0,0,0,0,0,-0.0226597199246466,0,0,0,0,0,0,-0.0408135787053136,0,0,0,0,0.0482359669099958,0,0
2.51440450171503,-0.0155294419008746,-0.0693835330825348,-0.0520551672487598,0,-0.0641291006572628,0.16154494854175,0.197396501735325,0,0,0,0,0,-0.0364759139818226,0,0,0,0,0,0,0,-0.0408262382777001,0,0,0,0,0.0380662017507208,0,0
2.50064442774959,0,-0.0757654258459697,-0.055577539597508,0,-0.053529465783096,0.167948689794389,0.194897690142766,0,0,0,0,0,-0.042844939196242,0,0,0,0,0,0,0,-0.0488193047669797,0,0,0,0,0.046694449497077,0,0
2.50236050800554,0,-0.0608088753515354,-0.0694145623186528,0,-0.0517912173642577,0.170041442883901,0.222841325053486,0,0,0,0,0,-0.0248764538092415,0,0,0,0,0,0,0,-0.0467569636615756,0,0,0,0,0.030217420758557,0,0
2.49741706809662,0,-0.0639564078234749,-0.0564635957469144,0,-0.0816596550503526,0.163089595580547,0.208113171271559,0,0,0,0,0,-0.0319431320510249,0,0,0,0,0,0,0,-0.0769189325851307,0,0,0,0,0.0293662417307508,0,0
2.51486837120373,0,-0.0811302118176858,-0.0862988293561745,0,-0.0484315312630896,0.168783483780878,0.183435887658347,0,0,0,0,0,-0.0392804788660232,0,0,0,0,0,0,0,-0.0682538472076162,0,0,0,0,0.0102738535798966,0,0
2.50534381744406,0,-0.0282152584473751,-0.060681981368736,0,-0.0572034379621182,0.149446352103045,0.189236036411557,0,0,0,0,0,-0.0613954250585889,0,0,0,-0.0163681350754399,0,-0.0323283734863916,0.0121010719829449,-0.0589534231450058,0,0.0362643378368784,0,0,0,0,0
2.51492904013057,0,0,-0.0773148974413617,0,-0.0617397767473087,0.175812443849397,0.198298163953218,0.0207570630067068,0,0,0,0,-0.0111530153809199,0,0,0,-0.0283523623080002,0,0,0,-0.0736082001171314,0,0,0,0,0,0,0
2.52792332232258,0,0,-0.074751239338273,0,-0.0483337048576963,0.155408705537046,0.193567945414764,0,0,0,0,0,-0.0540970893026875,0,-0.00425824415206248,0,-0.0199958228210887,0,0,0,-0.0588049519895064,0.041505204736784,0.0290412619589097,0,0,0,0,0
2.5207580561303,0,-0.0366252295289116,-0.0722638274550835,0,-0.0600574075543406,0.166066092332833,0.199303343944377,0,0,0,0,0,-0.0627501380972448,0,0,0,-0.0130722343726307,0,0,0,-0.0651340569410544,0.0313624669360261,0,0,0,0,0,0
2.50932697637288,0,0,-0.0593998758083503,0,-0.0555965488969101,0.181171685104004,0.214792242290328,0,0,0,0,0,-0.0500829727110185,0,0,0,-0.0260244082621514,0,0,0,-0.0739151347040165,0.0346755164503981,0,0,0,0,0,0
2.50830153786555,0,0,-0.0625351800126325,0,-0.0614642710304073,0.181466440555884,0.188609841648089,0,0,-0.0171031130610939,0,0,-0.0475456058566598,0,0,0,-0.0256474519377609,0,0,0,-0.0660408420040145,0.0285301292346422,0,0,0,0,0,0
2.50893688174147,0,0,-0.071218020727233,0,-0.069524853573744,0.181349547291273,0.179746450689415,0,0,0,0,0,-0.0487335542259774,0,0,0,-0.027555506907133,0,0,0,-0.0859321816068796,0,0,0,0,0,0,0
2.48765233465792,0,0,-0.0638282795253547,0,-0.0530467853043631,0.168331138519607,0.196670163200753,0,0,0,0,0,-0.0503722486579264,0,0,0,-0.0303782944466802,0,-0.0216301435640561,0,-0.0532995289404237,0,0,0,0,0,0,0
2.49400260281457,0,0,-0.0974305765065357,0,-0.0922363421308417,0.172367770227311,0.180332868708566,0,0,0,0,0,-0.0514496588532679,0,0,0,-0.0270705521567035,0.020234489956256,-0.0336101280188382,0,-0.037775209398623,0,0,0,0,0,0,0
2.53316286424342,0,0,-0.0805943502885892,0,-0.0663837280112494,0.184088808034988,0.193071288191327,0,0,0,0,0,-0.0286766343714779,0,0,0,-0.0218041217974876,0,0,0,-0.0466708156097132,0.0394284985494458,0,0,0,0.0207903698015782,0,0
2.50603794995679,-0.0255483224803588,0,-0.0605603341278326,0,-0.0557659358978838,0.155973821626606,0.187673502310765,0,0,0,0,0,-0.0519313884113154,0,0,0,-0.0223379016857622,0,0,0,-0.067725260665238,0,0,0,0,0,0,0
2.51685456521501,0,-0.0407912707625,-0.0884480198431158,0,-0.0646525696000561,0.205742171044372,0.178313734196193,0,0,0,0,0,-0.0481071671829733,0,0,0,-0.0061791580007999,0,0,0,-0.0582131482683584,0,0,0,0,0.043664316526795,0,0
2.48951494889311,0,-0.0837402799748279,-0.0863346949112244,0,-0.040573122894316,0.155803558454723,0.206847105575941,0,0,0,0,0,-0.0460488492376004,0,-0.0065021236699119,0,0,0,0,0,-0.0643652627603513,0,0,0,0,0,0,0
2.50124572911555,0,-0.052793862870594,-0.0727740139492954,0,-0.0695149623109357,0.159031433316951,0.196549080705297,0,0,0,0,0,-0.0469521688226178,0,0,0.0086946460508965,0,0,0,0,-0.0518643561976254,0.0106039866493251,0,0,0,0.0251630969303426,0,0
2.51124050109482,0,-0.039799960708105,-0.0861209286739865,0,-0.0343959962838863,0.17818027670793,0.187277027362695,0,0,0,0,0,-0.0333963498880812,0,0,0,0,0,-0.0195876949278272,0,-0.0715015151398413,0,0,0,0,0.0254977528762062,-0.0292304171349998,0
2.51376969458555,0,-0.0435528231072738,-0.0955211647000383,0,-0.0596490814687454,0.177841211956532,0.207483607978952,0,0,0,0,0,-0.0540956892613732,0,0,0,0,0,-0.0458891128955747,0,-0.0396426388151569,0,0,0,0,0.0535152422417562,0,0
2.50805979078265,0,-0.0493914338689983,-0.0756255412754912,0,-0.0812727271252559,0.166500424118552,0.201000249948158,0,0,0,0,0,-0.0411092792877114,-0.0291513810774606,0,0,0,0,0,0,-0.0407348060101703,0,0,-0.00453938152823136,0,0.0354506875694421,0,0
2.52539311136503,0,-0.0576410312324681,-0.0479026912379035,0,-0.0766298446658643,0.174420815261391,0.189771293235253,0,0,0,0,0,-0.0148208448980376,0,0,0,0,0,0,0,-0.0382486410356009,0,0,0,0,0.0672393298864209,0,0
2.4954741525619,0,-0.0591828880247455,-0.0687877438599965,0,-0.072775754967178,0.176111149079504,0.1875520912076,0,0,0,0,0,-0.0382657502119294,0,0,0,0,0,0,0,-0.0582698194331201,0,0,0,0,0.0351996227137434,0,0
2.49214212340029,0,-0.05997247700128,-0.0637804556899125,0,-0.0641733024543058,0.179902616143307,0.188892234314437,0,0,0,0,0,-0.0565462839697808,-0.0503979664566793,0,0,0,0,0,0,-0.0573674577622343,0,0,0,0,0.0291315999819635,0,0
2.50745198590349,0,-0.0845886995552191,-0.0912996463640738,0,-0.0498584235059585,0.193047046953406,0.170888713832463,0,0,0,0,0,-0.028514226009243,0,0,0,0,0,0,0,-0.0494463241295609,0,0,0,0,0.0395912153149656,0,0
2.50602760216464,0,-0.0919112381433913,-0.0764171596187522,0,-0.0834164208941463,0.167542088114778,0.185719282009394,0,0,0,0,0,-0.0517325291991322,0,0,0,0,0,-0.0139865277991163,0,-0.0948574426875671,0,0,0,0,0,0,0
2.50425325698425,0,0,-0.0696430942317221,0,-0.0572588856599964,0.163675431589422,0.183024677717729,0,-0.00748590684051133,0,0,0,-0.0406503632147941,0,0,0,-0.0314970421190401,0,0,0,-0.0519355401301243,0,0.0217211026045264,0,0,0.000172836557114652,0,0
2.5146003281542,0,-0.0202248117439845,-0.0519499784571134,0,-0.0618630918182065,0.164271772328117,0.193127051637482,0,0,0,0,0,-0.0219760086481766,0,0,0,-0.0249071473066291,0,0,0,-0.0690391020728804,0,0,-0.0319371600916102,0,0,0,0
2.52051504800884,0,-0.0820861044194115,-0.0785766212067985,0,-0.0623262068752008,0.193147242883383,0.183211898680267,0,0,0,0,0,-0.0354278276118091,-0.0349061458498843,0,0,0,0,0,0,-0.0635427081051227,0,0.0179971205106234,0,0,0.0408369357760934,0,0
2.49442954164038,0,0,-0.0563131234497682,0,-0.0494625160689112,0.169709459436998,0.191423223150768,0,0,0,0,0,-0.067350954874662,0,0,0,0,0.0276952764713607,-0.0372338573808093,0,-0.0514795619869036,0,0,0,0,0.0573738739484662,0,0
2.52757616965488,0,0,-0.0671844702385782,0,-0.0337390405391696,0.200820339945739,0.184056630536893,0,0,0,0,0,-0.0494721069695411,0,0,0.0357043586281687,0,0,-0.022728340975553,0,-0.047535944975174,0,0,0,0,0.0457243486924272,0,0
2.51582581219647,0,-0.0391357652600641,-0.0709828573073073,0,-0.0521512534166718,0.173268030828897,0.197151341291504,-0.0186492657136992,0,0,0,0,-0.0577616014201276,0,0,0.0288450939632528,0,0,0,0,-0.0652042886399394,0,0,0,0,0,0,0
2.52373729143137,0,0,-0.0725094040387077,0,-0.0454478392931909,0.175442797288538,0.205405497952426,0,0,0,0,0,-0.0614486734386619,0,0,0.0371771920041384,0,0.0325158013604868,-0.0337092180194558,0,-0.0658774313554628,0,0,0,0,0,0,0
2.51468609265029,0,0,-0.0582921286656051,0,-0.0541519158260205,0.172798707856047,0.199004155606619,0,0,0,0,0,-0.0275642616573041,0,0,0.0413851111441484,0,0,0,0,-0.0673053223627715,0,0,0,0,0,0,0
2.52090120554034,0,0,-0.0729652095168718,0,-0.0183185783029192,0.18715782231442,0.187599704210867,0,0,0,0,0,-0.0579530431600069,0,0,0.0592443211079236,0,0,-0.0320221727790623,0,-0.0724133694528668,0,0,0,0,0,0,0
2.51577039252146,0,0,-0.083580596034089,0,-0.0313131955986596,0.15735587295049,0.199959223400824,0,0,0,0,0,-0.054732543928029,0,0,0.0548580114226209,0,0,0,0,-0.0545784953168228,0,0.0113211238675054,0,0,0,0,0
2.51695516547697,0,0,-0.0699497872411861,0,-0.0587799297720815,0.139765370349189,0.222547036238464,0,0,0,0,0,-0.0418984618319404,0,0,0.0357721524437898,0,0,-0.0337335436225383,0,-0.0595549596643923,0,0,0,0,0.0184399140327358,0,0
2.52379247853347,0,0,-0.0681555811724333,0,-0.0512136283118494,0.197081833957497,0.199960858859175,0,0,0,0,0,-0.0438786946920784,0,0,0.0523720574576192,0,0,0,0,-0.0822228680144756,0,0,0,0,0,0,0
2.53190876514345,0,0,-0.0771447946692412,0,-0.0476061131229644,0.161229151043789,0.203269814957766,0,0,0,0,0,-0.0313121400299559,0,0,0.0427685717793253,0,0,0,0,-0.0665219558911778,0,0,0,0,0,0,0
